views_per_month,age_months
1.40,104.76
8.50,7.88
3.12,5.13
0.41,157.52
91.47,176.64
0.12,80.59
284.36,11.56
3.77,102.78
5.30,35.63
6.26,157.06
0.71,32.49
0.09,22.08
1.90,33.61
1.38,72.58
87.25,10.65
0.00,0.98
1.81,77.50
3.11,38.57
0.01,110.51
0.08,25.83
3.65,151.46
35.51,125.87
17.38,29.46
43.57,50.77
2.86,71.37
0.16,18.34
0.00,53.78
0.04,108.94
0.05,114.55
7.19,82.04
0.36,101.52
0.49,201.99
0.01,123.41
16.94,79.92
0.27,82.60
0.07,87.19
0.04,52.41
1612.56,17.87
0.01,94.84
0.03,98.72
0.63,66.74
34.31,209.30
0.01,72.80
1.74,124.55
50.11,114.52
1.26,159.32
0.36,165.15
36.93,1.22
0.05,18.87
0.06,49.22
1.07,65.49
4.52,67.43
35.29,147.97
1.93,94.61
0.01,71.28
30.77,30.77
0.64,23.26
17.74,44.42
17.29,87.57
1.04,172.00
0.06,155.29
0.10,60.50
1.24,10.50
1.17,66.09
0.31,39.17
0.30,26.38
252.01,88.44
95.37,122.83
3.97,24.21
0.01,94.03
21.87,5.30
27.28,7.48
2.81,167.61
16.58,179.50
0.21,140.50
0.05,87.59
0.68,33.97
0.71,173.18
2.11,56.83
1.12,49.93
0.05,44.20
0.45,38.12
0.28,102.44
15.82,3.16
0.13,7.43
0.26,62.25
0.00,18.07
0.10,41.35
1.98,85.21
9.35,51.65
137.20,20.10
0.50,54.31
1.24,60.39
1.27,62.35
0.26,99.85
3.97,13.60
5.71,50.46
0.10,182.83
0.11,102.89
31.54,0.79
1.58,11.41
0.06,47.67
4.67,3.86
89.40,31.92
0.00,8.67
0.33,65.73
2.18,61.53
1.58,115.18
9.72,15.54
0.02,193.30
3.26,107.88
1.20,21.67
2.84,30.97
0.97,13.37
6.46,14.71
26.08,17.53
0.58,32.54
0.04,27.29
0.10,61.63
13.28,0.90
2.84,153.65
34.37,5.73
6.24,2.24
3.56,76.69
4.50,17.78
357.80,26.53
0.04,127.03
0.02,177.85
1.08,11.98
183.93,36.52
0.04,51.73
15.14,66.86
0.11,73.51
0.86,34.96
13.00,49.47
0.08,123.59
4.53,3.53
60.24,29.57
8.58,11.19
0.36,83.97
0.15,103.97
1.35,34.73
1.66,51.91
46.85,9.37
0.14,84.68
7.45,61.85
0.23,39.03
0.11,159.32
1.50,36.60
0.82,151.14
0.50,9.97
26.77,2.02
0.16,30.38
0.62,24.37
3.07,88.89
16.32,69.32
0.22,54.79
0.00,71.85
0.00,77.32
0.00,2.63
2.73,66.67
61.47,33.20
0.36,70.41
81.91,45.10
0.30,36.15
11.48,109.21
1.93,22.28
32.22,82.03
1732.93,81.04
1.88,87.83
2.58,95.26
0.03,59.39
2.03,1.48
0.36,181.75
10.95,12.88
0.83,16.79
0.96,27.19
0.15,137.43
11.66,152.97
31.56,2.88
0.29,124.34
3259.04,99.84
4.90,33.28
60.63,60.25
10.52,81.86
6.97,5.31
0.49,132.92
2.70,200.39
115.56,22.21
43.21,35.71
0.07,147.31
7.24,44.06
0.28,28.92
195.81,43.07
375.02,1.14
0.09,65.94
0.11,62.53
0.38,37.13
35.32,5.72
0.02,99.27
0.71,88.36
9.29,23.35
28.43,10.31
0.89,54.82
22.66,10.28
1.34,19.46
1.37,46.58
4.69,56.07
0.57,10.44
0.07,76.35
0.28,25.36
7.20,28.88
0.01,70.95
0.41,155.91
18.45,62.93
0.13,119.89
0.18,28.44
0.27,91.64
4.31,13.44
0.72,73.70
0.51,88.55
5.05,69.51
0.27,88.66
0.09,44.21
1.68,36.94
323.01,5.32
1.88,20.70
218.83,108.63
70.77,3.05
47.80,147.31
11.08,12.09
2.40,73.18
5.80,77.73
0.83,79.88
0.08,70.62
0.00,9.27
0.84,34.59
7.35,0.54
3.43,9.03
1.05,72.56
6.47,2.16
1.75,73.34
0.42,63.65
11.65,20.70
0.23,60.74
0.12,83.83
1.45,143.83
0.81,116.68
2.72,16.55
0.99,130.09
1.11,23.41
2.26,38.03
2.26,111.47
0.07,103.92
0.09,206.57
0.30,100.28
3.99,34.35
0.35,83.00
2.22,42.33
0.30,10.13
1.85,20.00
1362.87,3.09
0.02,59.86
0.05,82.99
0.37,35.28
23.42,42.58
9.01,56.96
0.06,186.20
0.38,201.90
0.27,98.30
39112.26,5.42
0.64,87.40
0.12,42.58
5.19,45.11
1415.58,0.52
3.39,20.68
0.16,19.25
12.12,194.21
1.09,25.77
0.11,79.51
3.58,9.21
12.10,67.03
85.01,9.43
0.30,72.18
0.57,81.05
72.66,55.68
373.58,63.56
12.48,89.80
0.10,69.38
63.69,60.27
14.69,53.72
38.19,0.58
0.71,163.00
0.15,39.08
1.45,62.95
2.54,35.09
23.69,135.77
1.10,19.96
0.48,95.83
82.74,30.19
7.66,30.79
6.35,37.49
0.19,21.46
0.15,72.10
4.46,142.48
0.64,84.81
0.29,20.50
19.13,1.46
0.41,61.34
0.07,72.87
0.06,141.82
15.92,164.34
0.20,131.59
0.98,149.39
8.45,69.00
1.18,1.70
2.14,95.43
0.09,78.72
0.63,42.64
3.91,43.20
0.00,93.43
1.37,67.82
0.19,57.02
2.30,15.63
363.41,72.30
0.46,19.45
0.00,4.52
0.09,69.45
0.60,13.28
2.07,56.06
1.45,181.08
31.14,118.88
1.26,14.27
0.10,79.31
0.26,15.62
0.35,71.38
2.66,160.20
1.67,35.83
0.08,61.76
416.59,13.01
0.66,107.77
245.55,69.21
3.24,38.64
1.33,20.30
17.23,6.56
0.05,62.02
6.60,151.55
30.62,16.13
0.88,156.05
1.03,67.30
7.21,12.76
32.36,0.06
7.56,158.77
0.19,63.56
6.95,64.85
58.51,202.55
7.63,123.13
1.14,104.24
0.86,59.55
0.00,25.65
13.94,35.29
0.90,107.78
0.33,60.48
1.21,20.68
2.21,9.48
96.25,38.11
71.86,46.24
64.27,21.27
0.12,40.18
3.35,1.79
0.47,53.55
12.58,55.25
229.88,27.16
2.21,38.00
0.06,16.85
4.24,116.95
0.77,31.27
2806.27,1.10
777.98,10.67
0.11,43.83
11.00,5.27
4.21,13.54
4.13,18.65
0.39,129.06
1.26,51.59
0.07,86.63
1.34,128.97
42.71,79.47
0.34,46.55
4.15,20.70
2.51,168.03
1.07,5.62
0.29,116.28
27.93,1.61
9136.49,58.18
1.17,116.29
2.14,90.25
0.03,176.76
0.15,34.18
813.66,6.10
1.71,154.44
4.52,58.01
0.07,40.07
123.87,8.15
0.85,170.40
0.55,54.96
55.78,9.05
0.18,56.44
1.43,27.92
0.68,16.17
642.50,29.09
0.34,67.64
2.19,6.86
0.00,18.29
0.62,87.14
3.03,36.98
2.22,45.00
0.10,19.20
572.73,102.92
1.99,22.16
0.96,25.12
1.50,114.35
0.18,11.34
0.03,89.18
28.45,56.06
0.00,127.29
0.00,23.40
247.26,74.28
400.55,4.79
10.28,177.09
0.04,83.63
0.48,88.70
0.30,53.36
0.53,13.12
0.30,32.83
0.16,37.28
266.24,29.00
1.24,140.80
0.53,39.39
0.90,77.00
0.31,71.17
3.78,33.36
0.38,92.14
0.30,85.32
0.33,81.43
0.61,4.95
0.02,60.29
0.11,37.71
0.93,225.99
0.31,190.01
4.70,2.55
70.10,172.86
0.01,141.18
1.80,13.33
1.39,45.33
8.68,24.42
0.30,59.75
2.36,70.79
0.00,132.24
0.57,68.04
0.30,19.75
12.48,16.98
0.01,72.18
6.39,9.86
0.05,58.41
34.70,0.14
0.12,93.60
0.10,79.91
0.68,4.40
0.28,59.99
1.03,22.33
48.32,92.36
33.16,0.54
0.20,14.85
0.06,98.32
1823.75,9.05
0.71,106.92
0.38,55.62
0.13,60.27
106.42,47.78
0.70,103.90
1.04,22.16
7.69,53.82
4.55,66.80
0.00,64.48
12.55,38.34
62.69,17.59
131.13,17.63
0.21,48.75
161.57,12.05
0.37,48.33
2.15,10.24
27.57,116.82
0.71,91.04
0.50,46.44
0.82,83.27
0.37,26.78
0.00,52.92
0.03,153.60
0.04,83.82
284.90,44.08
0.13,71.97
0.58,10.43
109.64,92.18
48.10,57.98
1.15,72.08
0.22,97.23
4.14,95.36
7.65,46.38
0.86,84.67
0.10,30.86
1.15,20.07
0.00,19.28
0.73,23.26
4.62,56.33
3.60,68.63
0.00,21.51
27.78,18.83
2.45,71.55
0.19,84.22
1.09,71.51
0.33,61.14
4.23,37.33
0.27,11.10
12.69,21.91
48.77,3.12
26.86,38.61
0.17,110.28
0.05,56.29
9.37,5.55
20.40,114.72
0.34,61.75
0.21,197.80
27.31,113.19
26.48,52.12
0.00,21.38
0.90,67.42
17.54,40.19
0.57,14.01
0.40,80.38
33.46,29.14
6.35,0.79
0.15,34.46
1.14,45.57
0.34,145.40
4.06,15.75
4.40,44.81
0.63,129.82
50.66,0.18
0.05,96.70
0.07,57.42
0.84,126.87
5158.68,96.08
3.03,15.16
0.03,89.91
0.52,15.53
2.55,64.99
623.25,68.20
13.36,2.02
0.45,46.29
0.24,86.16
0.00,74.50
0.59,52.62
524.08,66.41
1.78,19.62
0.29,64.94
0.44,20.54
5.44,33.80
0.50,56.50
0.07,70.16
5.58,66.86
2.71,4.06
10.03,32.22
0.13,96.41
1.07,6.55
0.30,115.60
638.03,4.30
1.46,37.56
0.09,65.29
11.20,107.93
23.44,28.16
0.90,3.34
0.27,119.16
0.40,60.05
0.22,84.62
35.78,2.49
0.37,34.76
0.00,29.77
5.17,76.83
1.09,17.39
0.21,169.73
0.16,166.30
0.13,59.62
0.10,19.77
0.01,142.79
0.00,39.81
2.15,15.81
46.13,4.38
0.24,16.65
0.58,68.88
0.95,38.88
0.03,28.64
168.28,20.71
0.02,51.11
0.24,91.93
0.07,44.34
47.55,162.58
0.51,68.21
0.45,92.91
0.00,37.96
0.02,40.22
0.68,57.77
0.27,43.69
0.98,28.48
357.09,103.53
0.19,32.41
0.28,65.39
0.17,71.95
8538.01,101.42
22.78,67.07
2.47,70.47
163.61,73.91
0.48,47.92
2.11,27.47
26.10,7.55
1.92,6.24
0.49,78.84
0.23,34.53
756.23,17.56
3.58,81.82
109.93,42.41
0.47,106.76
4.82,52.53
0.04,74.23
1.06,33.96
46.25,146.04
0.13,31.13
50.78,1.14
0.24,89.02
308.74,47.15
2.53,6.32
0.04,164.67
2.13,19.75
15.35,117.00
16.62,15.83
0.09,11.62
2.27,41.42
48.37,3.18
0.01,79.58
34.17,57.89
0.22,41.55
3.87,213.31
3.36,36.61
22.31,76.52
5.69,144.96
1.14,71.00
0.84,16.71
2357.47,16.50
0.00,59.32
0.50,74.31
8.57,121.81
0.63,55.70
0.48,142.57
1.40,39.16
3.27,191.50
0.22,9.26
0.78,52.87
0.03,64.23
0.95,34.85
2.37,75.90
5.67,54.68
0.43,53.29
0.09,85.63
51.34,126.22
33.33,19.56
0.00,23.41
76.73,55.55
8.25,73.57
473.49,0.50
0.05,20.48
0.30,26.66
1.10,139.41
1.78,52.14
2.07,21.26
0.60,57.91
34.65,12.58
377.03,18.54
10.11,11.87
0.10,29.59
14.18,29.69
0.04,27.55
3.82,6.81
12.32,139.00
5.72,178.49
254.58,169.46
0.91,69.03
8.31,13.95
3.53,4.54
28.24,5.03
11.47,3.66
0.78,70.52
2.45,21.60
0.14,49.71
4795.26,71.50
0.13,159.00
7258.05,43.63
0.46,26.06
3.84,48.21
0.94,67.01
22.14,34.28
0.99,49.26
3.85,32.69
7.99,169.67
0.11,82.12
0.26,95.37
1.58,7.60
0.63,112.48
0.09,171.64
49.87,32.66
17.51,4.85
0.04,166.06
1712.65,84.39
0.00,54.03
0.03,29.68
1.28,78.41
0.88,87.23
2.92,88.03
0.00,83.14
2.48,198.77
33.84,7.18
0.73,25.97
2.55,2.36
0.63,156.26
2.07,28.55
0.29,50.96
0.49,22.53
2.15,74.04
0.18,62.68
0.00,7.19
343.70,53.15
32.58,12.25
0.08,64.85
0.06,92.66
0.20,107.98
35.59,17.95
0.01,68.65
2.27,10.14
9.74,111.93
50.98,155.81
5.20,30.60
10.17,76.52
0.26,46.18
0.41,95.71
0.00,20.62
1.01,23.79
2.38,113.67
6.25,195.23
32.24,54.46
0.37,62.81
2.20,196.35
0.05,58.79
0.64,201.45
0.42,172.95
10.30,61.97
0.00,106.87
0.00,51.06
0.45,38.19
0.55,194.48
2.03,13.80
0.02,141.91
0.18,93.48
1.46,18.53
3.79,20.56
15.10,49.15
0.00,110.87
0.18,123.98
1.10,23.71
0.11,89.32
0.00,7.11
3.84,221.59
0.20,60.12
2.22,218.92
179.32,1.24
0.16,97.23
0.02,55.29
0.18,16.88
0.06,72.43
0.51,62.42
0.36,72.46
4.13,21.32
0.30,47.20
324.19,3.12
0.18,59.79
0.38,158.79
1.21,33.99
0.00,2.12
0.02,59.88
0.58,103.21
8.95,131.93
0.39,68.90
0.70,38.38
10.09,56.30
6.11,71.00
2.86,71.43
0.87,26.52
0.44,18.07
0.12,40.58
0.42,113.96
102.43,132.82
2.48,48.44
127.36,26.66
0.14,126.47
1.94,85.68
0.74,39.42
1.91,28.34
18.05,12.35
0.24,42.47
0.03,33.13
3.56,57.30
67.79,98.98
7.23,47.28
2.11,26.96
0.82,111.98
78.09,4.26
3.03,3.96
4.61,10.64
5.19,62.26
3.22,17.40
0.00,1.64
0.14,43.19
0.12,106.54
0.31,189.21
0.00,23.87
0.71,18.28
2.14,1.87
35.64,86.84
0.05,20.13
8.22,61.32
0.20,24.59
3.46,58.09
0.05,56.98
0.31,28.86
0.17,81.43
0.13,47.17
1.49,25.45
18.75,76.05
0.13,7.61
101.37,9.26
2.57,14.02
0.42,43.01
0.35,80.20
18.46,13.16
92.24,65.31
0.21,111.14
5.19,110.99
0.19,68.45
0.02,61.03
1439.62,10.01
0.16,88.41
0.05,79.78
0.48,135.70
1.00,31.13
11.32,2.47
8.99,172.45
115.85,98.75
0.31,15.88
1.92,16.64
0.34,55.78
3.46,50.56
148.15,10.77
0.61,52.53
0.08,62.32
16.91,56.89
0.74,167.89
0.08,48.51
1.50,57.26
6.40,24.36
0.15,75.75
1.30,82.84
2.13,12.70
0.20,30.73
1.87,124.08
0.57,81.20
2.40,5.84
0.91,80.31
0.13,62.29
0.10,61.60
1.97,3.04
0.02,99.30
16.19,188.62
1.69,29.62
3.75,49.32
2.62,23.30
0.09,44.45
1.57,135.26
1699.75,1.58
2.21,159.62
0.00,0.07
0.44,52.51
8.21,115.67
33214.78,12.76
0.21,62.88
6.78,38.37
6.66,11.56
2.94,202.68
0.00,0.44
0.04,22.52
0.21,110.66
45.75,1.11
805.63,22.34
102.99,98.90
3.58,32.43
0.10,40.05
43.90,0.30
1.02,8.83
0.13,110.81
0.02,64.48
0.00,88.96
2.57,25.63
0.90,26.76
66.27,11.54
55.24,29.58
0.12,129.83
2.06,38.26
1.88,30.28
0.04,91.31
25.34,54.11
0.03,85.91
0.06,53.64
0.04,170.95
1.24,94.05
3.01,99.76
9.93,113.51
13.18,178.93
0.95,91.51
0.25,119.90
10.88,50.84
0.92,54.18
5.59,42.60
16.01,12.12
0.11,92.59
0.63,52.22
10.73,78.88
0.75,21.37
0.25,88.04
0.13,47.79
0.35,120.36
3.93,57.20
0.10,178.79
1.37,63.49
4.70,5.53
0.07,69.95
0.82,15.93
0.30,77.23
2.50,129.90
0.14,71.70
1.82,15.39
4.08,86.67
4.59,17.20
308.20,7.99
3.27,30.30
0.07,177.66
9.96,46.97
9.50,1.26
1.10,112.43
0.74,31.10
0.42,23.74
0.17,54.08
0.00,93.93
3.70,50.55
1.05,65.71
0.38,87.49
1.38,96.67
104.70,127.09
1.15,20.78
0.32,52.69
10.68,36.33
1269.56,11.47
0.38,78.90
32.56,41.52
2.23,138.43
104.86,14.80
0.15,66.32
0.86,68.40
0.15,64.95
0.02,127.06
28.09,7.55
355.11,4.05
0.47,40.01
1.35,77.60
0.00,73.05
0.31,47.87
0.27,36.72
0.80,22.56
321.23,4.91
3.82,13.89
133.61,38.46
2.09,57.03
19.91,55.81
12.23,0.33
40.21,12.41
4.63,71.66
7.93,58.49
1.54,5.20
0.81,163.80
176.55,11.54
25.13,42.22
0.27,82.79
0.08,120.31
3.56,4.77
0.06,51.26
15.91,8.23
1.87,65.60
0.19,157.33
273.52,15.88
0.05,38.07
0.07,43.99
238.98,4.87
8.34,2.76
0.00,26.79
0.05,104.90
0.63,57.34
0.67,34.58
1.31,17.57
0.78,187.66
0.06,17.40
0.08,24.49
40.56,22.21
230.57,100.84
85.00,10.89
7.35,195.71
0.50,77.33
16.85,34.30
57.05,47.87
74.35,158.66
0.00,86.41
614.79,27.36
0.11,26.34
0.00,4.13
1.66,89.96
0.07,42.44
0.02,126.90
0.12,32.61
4.07,2.70
54.99,91.38
33.63,0.33
0.00,32.64
55.91,115.13
0.99,44.56
3.74,19.53
0.03,39.65
16.50,8.67
1.20,6.68
0.16,63.67
40.22,73.72
1.32,169.51
0.05,86.00
0.02,86.13
304.42,0.92
12.86,0.70
521.77,112.37
0.82,8.56
0.84,117.25
27.60,53.48
155.07,23.08
0.41,72.95
130.96,1.09
1.00,103.99
0.18,45.65
312.00,11.48
33.56,54.52
0.02,40.10
0.00,21.24
0.03,35.49
2.06,15.98
2.35,5.10
8.25,22.07
0.20,9.91
0.85,208.18
1.15,64.19
27.75,57.41
1.69,60.38
0.09,11.67
0.14,42.26
0.09,114.03
0.30,50.50
0.22,71.96
39.40,22.56
0.91,72.83
127.90,31.47
0.00,3.25
0.30,23.17
6.41,74.22
0.30,66.22
2.05,65.80
0.82,18.36
11.38,172.63
0.00,76.47
0.16,62.85
26.50,69.50
0.47,42.33
0.72,24.87
2.67,13.49
0.30,73.32
7.51,27.96
0.49,51.20
9.14,2.41
0.04,75.27
1.65,94.94
0.22,77.49
215.47,5.14
0.49,46.62
0.68,102.94
11.18,6.53
0.04,191.19
4.44,14.42
0.98,192.73
0.23,73.59
3.42,54.74
20.14,6.61
3.07,98.65
140.48,15.72
0.01,116.82
2.68,28.75
0.28,21.77
91.76,5.27
0.39,25.93
0.53,105.66
1.37,32.18
11.49,69.11
7.15,215.70
0.57,53.01
0.14,216.47
1.64,9.74
20.71,0.48
7.72,81.31
0.18,72.96
158.61,2.50
0.07,29.71
0.37,34.86
2.58,9.30
34.78,23.00
146.07,77.15
0.10,78.33
0.56,145.45
0.00,72.46
62.17,173.74
0.52,86.33
0.03,62.80
8.97,14.04
175.06,1.85
0.15,13.56
9.77,6.65
0.80,15.01
11.60,44.99
0.02,154.78
2.57,29.93
15.64,34.85
0.83,17.99
1.05,37.95
1.56,3.84
3.73,40.72
0.11,85.34
1.42,19.71
19.80,0.71
0.11,61.52
6.79,72.35
1.03,9.74
1.08,71.11
0.09,33.15
4.06,17.26
3.34,77.14
16.93,1.00
9.44,13.99
0.03,31.33
0.00,103.11
0.24,54.68
1.00,115.12
0.82,9.81
201.40,82.78
0.30,80.96
0.00,38.00
1.22,71.39
0.00,78.07
0.17,42.28
0.12,76.65
0.29,83.12
0.26,64.81
2.48,187.94
0.20,129.52
0.43,105.66
0.00,109.06
15.38,16.19
0.17,89.88
1.06,19.83
2.31,87.98
0.35,17.01
29.30,2.18
0.44,50.28
0.16,148.17
9.87,191.79
0.00,20.39
2.11,36.99
0.28,73.73
0.12,169.29
0.25,55.80
1.95,2.57
0.78,225.78
0.77,168.07
0.07,56.84
9.52,4.31
0.02,53.07
0.87,15.03
0.77,50.72
2.31,19.07
0.80,46.28
0.03,72.77
0.21,174.38
0.37,48.76
5.62,5.16
1.02,64.77
135.01,45.00
0.08,78.42
0.49,8.14
4.78,57.28
44.16,17.94
7.04,74.72
0.16,121.74
0.37,202.95
0.18,71.45
15.50,2.71
3.54,171.11
3.20,31.23
0.36,13.90
4.32,41.43
0.05,163.20
2.24,6.69
3.15,64.09
0.07,59.24
7.69,20.30
59.65,63.33
0.18,56.67
2.43,11.51
2.06,73.33
1.09,11.98
0.58,56.58
0.70,25.77
0.02,60.11
0.06,124.76
1.47,18.39
4.84,8.69
6.17,10.37
0.00,33.42
0.11,177.17
0.14,57.71
0.48,45.90
0.34,23.47
35.45,25.25
1.29,50.56
0.19,96.00
2.36,158.22
0.12,69.35
0.52,42.10
20.86,50.25
1.72,61.57
0.30,173.27
2.94,114.92
8.16,12.01
0.20,55.80
0.79,11.39
4749.77,4.35
12.43,32.10
0.06,15.72
68.23,101.60
613.38,83.44
595.84,31.01
0.04,158.85
456.83,1.32
0.63,104.85
4.92,78.69
2.70,15.18
1.01,200.27
9.44,59.63
0.58,47.97
6.67,0.90
0.55,63.84
0.30,57.42
0.85,58.89
0.00,67.60
1.40,123.62
10.81,12.03
0.54,75.97
0.00,62.65
17.63,174.50
100.63,16.20
5.59,46.53
4.24,176.38
0.68,214.25
2.98,25.82
46.28,39.16
0.01,140.97
54.99,23.19
12.30,11.55
3.19,10.34
0.44,38.74
4.32,11.57
1.41,29.86
0.03,91.82
0.42,156.47
0.01,68.01
0.18,60.58
5.10,66.46
0.28,31.72
340.38,32.94
5.32,14.65
0.00,88.50
0.19,185.51
0.72,40.07
0.96,16.75
0.54,66.93
1.70,9.98
14.53,37.77
17.24,71.11
3.13,1.60
0.06,65.62
0.24,138.16
0.16,56.73
0.55,87.38
1.36,42.73
0.07,98.52
0.17,52.94
0.12,24.21
0.04,47.76
0.88,103.08
0.32,46.97
0.11,35.67
0.48,24.88
0.04,47.92
63.91,99.11
1.47,105.84
0.57,189.97
0.01,93.13
0.41,179.44
1.34,12.64
0.37,40.18
0.67,78.96
5.29,37.24
0.04,24.89
12.27,151.30
1.90,142.38
66.39,1.04
0.34,66.87
0.42,89.99
0.24,186.03
0.59,88.75
0.78,6.43
0.90,22.31
0.00,10.29
0.02,126.66
0.73,58.67
4794.88,1.16
41.97,86.18
0.08,164.84
0.04,49.54
8.18,18.58
480.94,5.95
0.45,49.23
5.08,9.84
0.70,58.84
0.08,52.04
14.22,2.60
0.43,159.54
0.80,55.25
5.40,35.71
0.56,19.60
0.08,60.40
65.57,43.25
13.34,12.37
0.34,23.59
0.53,120.99
0.00,0.58
0.55,79.83
1236.13,74.60
10.10,79.32
0.53,13.09
0.43,32.29
0.00,56.11
15.42,16.22
41.00,88.78
103.43,22.05
16.89,26.00
0.03,89.58
0.14,14.11
0.16,104.35
2.36,28.80
5.74,3.83
10.58,106.45
0.02,92.39
0.02,55.02
4.69,0.64
5.48,8.03
93.02,76.11
173.94,116.19
0.06,79.07
4.71,2.12
0.37,40.33
0.04,73.45
1.37,33.50
46.19,34.38
0.11,76.09
9.56,181.57
1.49,26.92
0.10,40.36
2.18,129.77
0.41,31.37
0.01,164.73
0.08,24.41
1.44,84.79
0.02,42.20
10.74,189.94
0.11,83.71
0.59,37.19
0.03,30.12
0.14,187.23
0.82,75.87
33013.95,29.92
0.44,156.12
0.11,18.16
0.03,86.53
99.30,8.65
6.30,22.22
0.20,61.21
0.73,58.80
116.29,115.44
0.05,98.55
3.30,51.89
0.12,68.84
1.68,2.97
7.95,6.29
6.87,121.28
15399.67,1.75
0.05,103.05
8.84,2.15
1.38,24.62
5.71,32.78
2.05,60.91
10.31,0.68
0.17,125.74
0.03,31.49
0.03,33.14
2.23,77.10
0.36,135.51
0.53,107.11
0.32,110.46
0.81,11.11
19.00,52.90
0.00,73.70
0.00,142.40
2.54,9.44
1.46,89.65
9.06,29.58
1.29,145.66
17.69,23.80
5.36,8.95
0.29,48.04
1.48,20.21
0.70,18.62
1.39,53.94
33.75,14.73
0.40,39.54
4.17,22.56
0.01,101.94
2.92,72.70
14.22,25.81
0.01,149.24
17.12,2.98
0.56,42.73
34.99,0.89
1.41,8.53
0.40,12.35
7.67,63.46
0.12,48.38
5.00,61.78
218.72,21.29
0.28,10.68
49.64,18.41
7.23,0.28
0.72,160.54
5.74,159.96
0.89,20.16
0.00,2.85
9.59,28.17
0.56,68.32
0.32,104.92
11.20,56.99
1.78,48.99
0.63,34.93
0.18,118.56
0.63,65.12
2.54,10.25
244.33,3.06
0.89,109.76
1.56,27.49
0.87,22.94
0.55,91.36
0.33,134.74
0.40,139.62
83.31,3.42
1.89,122.89
103.05,2.04
0.03,38.99
7.72,16.97
9.33,1.93
0.00,85.26
0.15,64.88
2.87,54.79
26.89,57.53
0.62,179.43
0.43,32.39
5.39,71.25
0.57,50.86
2.30,68.37
0.75,21.37
184.60,14.86
4.53,60.97
13.01,63.93
5.88,20.24
0.25,39.95
0.90,39.07
0.30,23.72
1136.50,42.46
0.06,64.10
0.00,10.44
0.05,38.10
0.23,52.40
0.05,37.87
0.11,53.31
16.43,15.03
0.11,185.34
0.65,123.60
2.04,19.58
0.67,52.27
5.77,22.54
28.76,21.24
5.19,21.57
828.92,172.44
16.58,24.54
0.00,15.11
0.00,6.02
4.73,9.73
0.55,79.76
1.05,18.18
0.47,55.42
10.10,44.37
5.45,43.67
0.12,51.25
0.21,24.13
0.76,51.00
0.12,90.05
0.13,66.72
16.27,41.05
11.18,103.81
0.08,60.68
3.32,18.39
0.00,14.92
1.50,129.76
0.47,99.98
48.48,0.33
24.11,1.74
0.66,149.79
0.04,169.93
0.23,34.73
0.01,86.61
0.89,92.79
0.46,82.47
0.50,32.13
0.02,51.41
89.01,95.08
1.15,197.09
1.33,95.98
2.66,63.14
17.63,50.88
0.06,72.05
2.87,111.77
0.24,105.89
162.19,17.56
1.12,11.64
2776.63,76.14
0.60,41.72
0.25,198.27
0.19,21.20
0.08,142.08
1.49,14.13
19.23,1.04
0.06,118.59
2.99,9.70
2.39,14.64
2.72,192.11
1.77,43.62
0.06,155.73
0.15,202.59
7.14,25.91
3.74,65.72
1.30,74.34
0.81,126.38
0.59,91.68
0.13,23.51
0.70,54.52
1.70,93.45
0.00,42.26
0.37,73.55
1.70,41.09
1.64,14.02
1.04,109.48
0.06,15.59
0.01,153.58
9.41,37.19
0.14,103.13
953.48,52.91
2976.43,34.11
0.15,87.05
222.01,1.17
0.57,29.81
0.96,36.30
69.73,32.81
0.24,128.64
0.43,27.71
0.02,43.19
1.88,57.39
0.07,70.64
0.24,53.13
14.05,113.39
0.40,69.46
0.11,56.05
0.27,26.02
0.47,101.01
0.72,40.48
7.19,4.17
1724.67,35.80
0.94,111.70
0.04,55.16
0.02,57.37
37.66,19.44
4.40,4.77
0.25,169.64
0.95,80.32
0.42,40.09
0.13,131.67
0.66,76.89
3.46,32.65
0.02,56.47
0.03,76.57
0.09,64.97
1.64,89.98
25.38,17.65
0.00,14.52
1.85,36.78
4.12,117.33
1.18,192.57
0.00,18.26
0.00,0.16
2.44,183.78
3997.97,0.04
18.16,68.82
2125.87,22.43
0.02,56.24
0.82,14.70
0.48,147.00
0.74,66.37
0.39,59.26
0.94,15.89
0.06,61.96
0.43,20.95
0.00,132.47
27.11,0.55
12.63,35.32
0.40,40.03
0.38,44.67
1.99,135.47
98.23,48.81
0.37,76.00
233.91,0.75
2.00,13.97
0.17,12.11
0.43,7.01
28.63,34.99
27.45,73.08
0.30,13.49
0.24,75.19
28.71,192.25
1.05,40.83
1.99,117.84
1.25,6.40
17.14,47.56
5.25,234.02
814.14,3.29
0.44,20.29
0.00,28.64
0.00,8.44
5.10,28.63
8.92,90.25
4.20,42.84
0.04,24.76
0.19,95.12
1.00,28.05
0.20,34.46
0.00,53.34
0.23,90.21
0.73,10.99
2.17,37.82
1.80,31.03
0.14,103.22
7.20,189.93
0.62,41.99
366.61,73.52
2.03,176.08
12.20,75.57
0.06,194.46
0.09,114.13
0.68,104.07
0.76,13.09
0.08,59.95
1.57,10.85
0.50,59.50
28.59,15.21
86.12,53.24
0.25,198.51
1.69,68.59
20.51,3.70
8.09,49.66
0.47,82.32
1.33,18.00
0.60,55.31
0.07,28.06
33.95,111.98
125.14,0.85
0.31,16.38
3.42,71.87
0.56,41.39
16.38,87.49
6.69,76.41
23.08,30.12
2.84,18.99
1.23,56.75
1.49,13.44
